Gene	ID	group_name
CAGL0D04180g	GO:0043232	intracellular non-membrane-bounded organelle
CAGL0D04180g	GO:1990904	ribonucleoprotein complex
CAGL0D04202g	GO:0016021	integral component of membrane
CAGL0D04202g	GO:0030176	integral component of endoplasmic reticulum membrane
CAGL0D04202g	GO:0031224	intrinsic component of membrane
CAGL0D04202g	GO:0031227	intrinsic component of endoplasmic reticulum membrane
CAGL0D04202g	GO:0031300	intrinsic component of organelle membrane
CAGL0D04202g	GO:0031301	integral component of organelle membrane
CAGL0D04202g	GO:0031984	organelle subcompartment
CAGL0D04202g	GO:0032541	cortical endoplasmic reticulum
CAGL0D04202g	GO:0071782	endoplasmic reticulum tubular network
CAGL0D04202g	GO:0097038	perinuclear endoplasmic reticulum
CAGL0D04202g	GO:0098827	endoplasmic reticulum subcompartment
CAGL0D04268g	GO:0000790	chromatin
CAGL0D04268g	GO:0031390	Ctf18 RFC-like complex
CAGL0D04290g	GO:0005634	nucleus
CAGL0D04290g	GO:0043227	membrane-bounded organelle
CAGL0D04290g	GO:0043231	intracellular membrane-bounded organelle
CAGL0D04312g	GO:0005737	cytoplasm
CAGL0D04356g	GO:0005737	cytoplasm
CAGL0D04394g	GO:0005819	spindle
CAGL0D04394g	GO:0042729	DASH complex
CAGL0D04394g	GO:0043228	non-membrane-bounded organelle
CAGL0D04394g	GO:0043232	intracellular non-membrane-bounded organelle
CAGL0D04394g	GO:0072686	mitotic spindle
CAGL0D04394g	GO:0140513	nuclear protein-containing complex
CAGL0D04400g	GO:0000228	nuclear chromosome
CAGL0D04400g	GO:0000793	condensed chromosome
CAGL0D04400g	GO:0000794	condensed nuclear chromosome
CAGL0D04400g	GO:0005694	chromosome
CAGL0D04400g	GO:0043228	non-membrane-bounded organelle
CAGL0D04400g	GO:0043232	intracellular non-membrane-bounded organelle
CAGL0D04422g	GO:0016021	integral component of membrane
CAGL0D04422g	GO:0031224	intrinsic component of membrane
CAGL0D04444g	GO:0000798	nuclear cohesin complex
CAGL0D04444g	GO:0008278	cohesin complex
CAGL0D04444g	GO:0140513	nuclear protein-containing complex
CAGL0D04466g	GO:0000811	GINS complex
CAGL0D04466g	GO:0031261	DNA replication preinitiation complex
CAGL0D04466g	GO:0031298	replication fork protection complex
CAGL0D04466g	GO:0032993	protein-DNA complex
CAGL0D04466g	GO:0071162	CMG complex
CAGL0D04466g	GO:0140513	nuclear protein-containing complex
CAGL0D04620g	GO:0000790	chromatin
CAGL0D04620g	GO:0005730	nucleolus
CAGL0D04620g	GO:0005737	cytoplasm
CAGL0D04620g	GO:0005815	microtubule organizing center
CAGL0D04620g	GO:0005816	spindle pole body
CAGL0D04620g	GO:0005819	spindle
CAGL0D04620g	GO:0005935	cellular bud neck
CAGL0D04620g	GO:0030427	site of polarized growth
CAGL0D04620g	GO:0034399	nuclear periphery
CAGL0D04620g	GO:0043228	non-membrane-bounded organelle
CAGL0D04620g	GO:0043232	intracellular non-membrane-bounded organelle
CAGL0D04620g	GO:0044732	mitotic spindle pole body
CAGL0D04620g	GO:0051233	spindle midzone
CAGL0D04620g	GO:0072687	meiotic spindle
CAGL0D04620g	GO:1990023	mitotic spindle midzone
CAGL0D04642g	GO:0005634	nucleus
CAGL0D04642g	GO:0043227	membrane-bounded organelle
CAGL0D04642g	GO:0043231	intracellular membrane-bounded organelle
CAGL0D04686g	GO:0005935	cellular bud neck
CAGL0D04686g	GO:0030427	site of polarized growth
CAGL0D04686g	GO:0043332	mating projection tip
CAGL0D04686g	GO:0051286	cell tip
CAGL0D04686g	GO:0060187	cell pole
CAGL0D04708g	GO:0005886	plasma membrane
CAGL0D04708g	GO:0016020	membrane
CAGL0D04708g	GO:0016021	integral component of membrane
CAGL0D04708g	GO:0031224	intrinsic component of membrane
CAGL0D04730g	GO:0005743	mitochondrial inner membrane
CAGL0D04730g	GO:0005886	plasma membrane
CAGL0D04730g	GO:0016020	membrane
CAGL0D04730g	GO:0019866	organelle inner membrane
CAGL0D04730g	GO:0031090	organelle membrane
CAGL0D04730g	GO:0031966	mitochondrial membrane
CAGL0D04774g	GO:0005777	peroxisome
CAGL0D04774g	GO:0005779	integral component of peroxisomal membrane
CAGL0D04774g	GO:0009514	glyoxysome
CAGL0D04774g	GO:0016021	integral component of membrane
CAGL0D04774g	GO:0031224	intrinsic component of membrane
CAGL0D04774g	GO:0031231	intrinsic component of peroxisomal membrane
CAGL0D04774g	GO:0031300	intrinsic component of organelle membrane
CAGL0D04774g	GO:0031301	integral component of organelle membrane
CAGL0D04774g	GO:0042579	microbody
CAGL0D04774g	GO:0043227	membrane-bounded organelle
CAGL0D04774g	GO:0043231	intracellular membrane-bounded organelle
CAGL0D04796g	GO:0031248	protein acetyltransferase complex
CAGL0D04796g	GO:0031414	N-terminal protein acetyltransferase complex
CAGL0D04796g	GO:0031416	NatB complex
CAGL0D04796g	GO:0140535	intracellular protein-containing complex
CAGL0D04796g	GO:1902493	acetyltransferase complex
CAGL0D04796g	GO:1902494	catalytic complex
CAGL0D04796g	GO:1990234	transferase complex
CAGL0D04818g	GO:0005634	nucleus
CAGL0D04818g	GO:0043227	membrane-bounded organelle
CAGL0D04818g	GO:0043231	intracellular membrane-bounded organelle
CAGL0D04834g	GO:0005742	mitochondrial outer membrane translocase complex
CAGL0D04834g	GO:0016021	integral component of membrane
CAGL0D04834g	GO:0031224	intrinsic component of membrane
CAGL0D04834g	GO:0031300	intrinsic component of organelle membrane
CAGL0D04834g	GO:0031301	integral component of organelle membrane
CAGL0D04834g	GO:0031306	intrinsic component of mitochondrial outer membrane
CAGL0D04834g	GO:0031307	integral component of mitochondrial outer membrane
CAGL0D04834g	GO:0032592	integral component of mitochondrial membrane
CAGL0D04834g	GO:0098573	intrinsic component of mitochondrial membrane
CAGL0D04834g	GO:0098796	membrane protein complex
CAGL0D04834g	GO:0098798	mitochondrial protein-containing complex
CAGL0D04834g	GO:0098799	outer mitochondrial membrane protein complex
CAGL0D04862g	GO:0000790	chromatin
CAGL0D04862g	GO:0005654	nucleoplasm
CAGL0D04862g	GO:0031298	replication fork protection complex
CAGL0D04862g	GO:0140513	nuclear protein-containing complex
CAGL0D04884g	GO:0005732	sno(s)RNA-containing ribonucleoprotein complex
CAGL0D04884g	GO:0030684	preribosome
CAGL0D04884g	GO:0031428	box C/D RNP complex
CAGL0D04884g	GO:0032040	small-subunit processome
CAGL0D04884g	GO:1990904	ribonucleoprotein complex
CAGL0D04928g	GO:0005886	plasma membrane
CAGL0D04928g	GO:0016020	membrane
CAGL0D04950g	GO:0005783	endoplasmic reticulum
CAGL0D04950g	GO:0005811	lipid droplet
CAGL0D04950g	GO:0043227	membrane-bounded organelle
CAGL0D04950g	GO:0043228	non-membrane-bounded organelle
CAGL0D04950g	GO:0043231	intracellular membrane-bounded organelle
CAGL0D04950g	GO:0043232	intracellular non-membrane-bounded organelle
CAGL0D04972g	GO:0005743	mitochondrial inner membrane
CAGL0D04972g	GO:0016020	membrane
CAGL0D04972g	GO:0016021	integral component of membrane
CAGL0D04972g	GO:0019866	organelle inner membrane
CAGL0D04972g	GO:0031090	organelle membrane
CAGL0D04972g	GO:0031224	intrinsic component of membrane
CAGL0D04972g	GO:0031300	intrinsic component of organelle membrane
CAGL0D04972g	GO:0031301	integral component of organelle membrane
CAGL0D04972g	GO:0031306	intrinsic component of mitochondrial outer membrane
CAGL0D04972g	GO:0031307	integral component of mitochondrial outer membrane
CAGL0D04972g	GO:0031966	mitochondrial membrane
CAGL0D04972g	GO:0032592	integral component of mitochondrial membrane
CAGL0D04972g	GO:0098573	intrinsic component of mitochondrial membrane
CAGL0D04994g	GO:0000235	astral microtubule
CAGL0D04994g	GO:0000778	kinetochore
CAGL0D04994g	GO:0005815	microtubule organizing center
CAGL0D04994g	GO:0005816	spindle pole body
CAGL0D04994g	GO:0005819	spindle
CAGL0D04994g	GO:0005871	kinesin complex
CAGL0D04994g	GO:0005872	minus-end kinesin complex
CAGL0D04994g	GO:0005874	microtubule
CAGL0D04994g	GO:0005875	microtubule associated complex
CAGL0D04994g	GO:0005876	spindle microtubule
CAGL0D04994g	GO:0005881	cytoplasmic microtubule
CAGL0D04994g	GO:0035371	microtubule plus-end
CAGL0D04994g	GO:0036449	microtubule minus-end
CAGL0D04994g	GO:0043228	non-membrane-bounded organelle
CAGL0D04994g	GO:0043232	intracellular non-membrane-bounded organelle
CAGL0D04994g	GO:0055028	cortical microtubule
CAGL0D04994g	GO:0072686	mitotic spindle
CAGL0D04994g	GO:0099080	supramolecular complex
CAGL0D04994g	GO:0099081	supramolecular polymer
CAGL0D04994g	GO:0099512	supramolecular fiber
CAGL0D04994g	GO:0099513	polymeric cytoskeletal fiber
CAGL0D04994g	GO:1990752	microtubule end
CAGL0D05016g	GO:0030684	preribosome
CAGL0D05016g	GO:0030687	preribosome, large subunit precursor
CAGL0D05016g	GO:1990904	ribonucleoprotein complex
CAGL0D05170g	GO:0005634	nucleus
CAGL0D05170g	GO:0005737	cytoplasm
CAGL0D05170g	GO:0043227	membrane-bounded organelle
CAGL0D05170g	GO:0043231	intracellular membrane-bounded organelle
CAGL0D05192g	GO:0005750	mitochondrial respiratory chain complex III
CAGL0D05192g	GO:0005758	mitochondrial intermembrane space
CAGL0D05192g	GO:0031970	organelle envelope lumen
CAGL0D05192g	GO:0031974	membrane-enclosed lumen
CAGL0D05192g	GO:0034399	nuclear periphery
CAGL0D05192g	GO:0043233	organelle lumen
CAGL0D05192g	GO:0045275	respiratory chain complex III
CAGL0D05192g	GO:0070013	intracellular organelle lumen
CAGL0D05192g	GO:0070069	cytochrome complex
CAGL0D05192g	GO:0098796	membrane protein complex
CAGL0D05192g	GO:0098798	mitochondrial protein-containing complex
CAGL0D05192g	GO:0098800	inner mitochondrial membrane protein complex
CAGL0D05192g	GO:0098803	respiratory chain complex
CAGL0D05192g	GO:1902494	catalytic complex
CAGL0D05192g	GO:1902495	transmembrane transporter complex
CAGL0D05192g	GO:1990204	oxidoreductase complex
CAGL0D05192g	GO:1990351	transporter complex
CAGL0D05214g	GO:0005840	ribosome
CAGL0D05214g	GO:0015934	large ribosomal subunit
CAGL0D05214g	GO:0022625	cytosolic large ribosomal subunit
CAGL0D05214g	GO:0043228	non-membrane-bounded organelle
CAGL0D05214g	GO:0043232	intracellular non-membrane-bounded organelle
CAGL0D05214g	GO:0044391	ribosomal subunit
CAGL0D05214g	GO:1990904	ribonucleoprotein complex
CAGL0D05258g	GO:0000778	kinetochore
CAGL0D05258g	GO:0000785	chromatin
CAGL0D05258g	GO:0000790	chromatin
CAGL0D05258g	GO:0000799	condensin complex
CAGL0D05258g	GO:0005694	chromosome
CAGL0D05258g	GO:0005730	nucleolus
CAGL0D05258g	GO:0005737	cytoplasm
CAGL0D05258g	GO:0034506	chromosome, centromeric core domain
CAGL0D05258g	GO:0035327	transcriptionally active chromatin
CAGL0D05258g	GO:0043228	non-membrane-bounded organelle
CAGL0D05258g	GO:0043232	intracellular non-membrane-bounded organelle
CAGL0D05258g	GO:0044815	DNA packaging complex
CAGL0D05258g	GO:0098687	chromosomal region
CAGL0D05258g	GO:0099080	supramolecular complex
CAGL0D05280g	GO:0009337	sulfite reductase complex (NADPH)
CAGL0D05280g	GO:0140535	intracellular protein-containing complex
CAGL0D05346g	GO:0030008	TRAPP complex
CAGL0D05346g	GO:0099023	vesicle tethering complex
CAGL0D05346g	GO:0140535	intracellular protein-containing complex
CAGL0D05346g	GO:1990071	TRAPPII protein complex
CAGL0D05368g	GO:0016592	mediator complex
CAGL0D05368g	GO:0140513	nuclear protein-containing complex
CAGL0D05412g	GO:0000314	organellar small ribosomal subunit
CAGL0D05412g	GO:0005763	mitochondrial small ribosomal subunit
CAGL0D05412g	GO:0005840	ribosome
CAGL0D05412g	GO:0015935	small ribosomal subunit
CAGL0D05412g	GO:0043228	non-membrane-bounded organelle
CAGL0D05412g	GO:0043232	intracellular non-membrane-bounded organelle
CAGL0D05412g	GO:0044391	ribosomal subunit
CAGL0D05412g	GO:0098798	mitochondrial protein-containing complex
CAGL0D05412g	GO:1990904	ribonucleoprotein complex
CAGL0D05478g	GO:0005634	nucleus
CAGL0D05478g	GO:0005667	transcription regulator complex
CAGL0D05478g	GO:0005674	transcription factor TFIIF complex
CAGL0D05478g	GO:0043227	membrane-bounded organelle
CAGL0D05478g	GO:0043231	intracellular membrane-bounded organelle
CAGL0D05478g	GO:0090575	RNA polymerase II transcription regulator complex
CAGL0D05478g	GO:0140513	nuclear protein-containing complex
CAGL0D05522g	GO:0005783	endoplasmic reticulum
CAGL0D05522g	GO:0016021	integral component of membrane
CAGL0D05522g	GO:0031224	intrinsic component of membrane
CAGL0D05522g	GO:0043227	membrane-bounded organelle
CAGL0D05522g	GO:0043231	intracellular membrane-bounded organelle
CAGL0D05522g	GO:0072546	EMC complex
CAGL0D05522g	GO:0098796	membrane protein complex
CAGL0D05522g	GO:0140534	endoplasmic reticulum protein-containing complex
CAGL0D05544g	GO:0032473	cytoplasmic side of mitochondrial outer membrane
CAGL0D05544g	GO:0098552	side of membrane
CAGL0D05544g	GO:0098562	cytoplasmic side of membrane
CAGL0D05566g	GO:0005811	lipid droplet
CAGL0D05566g	GO:0016021	integral component of membrane
CAGL0D05566g	GO:0031224	intrinsic component of membrane
CAGL0D05566g	GO:0043228	non-membrane-bounded organelle
CAGL0D05566g	GO:0043232	intracellular non-membrane-bounded organelle
CAGL0D05588g	GO:0005730	nucleolus
CAGL0D05588g	GO:0030684	preribosome
CAGL0D05588g	GO:0032040	small-subunit processome
CAGL0D05588g	GO:0043228	non-membrane-bounded organelle
CAGL0D05588g	GO:0043232	intracellular non-membrane-bounded organelle
CAGL0D05588g	GO:1990904	ribonucleoprotein complex
CAGL0D05610g	GO:0005886	plasma membrane
CAGL0D05610g	GO:0016020	membrane
CAGL0D05632g	GO:0005758	mitochondrial intermembrane space
CAGL0D05632g	GO:0005829	cytosol
CAGL0D05632g	GO:0031970	organelle envelope lumen
CAGL0D05632g	GO:0031974	membrane-enclosed lumen
CAGL0D05632g	GO:0043233	organelle lumen
CAGL0D05632g	GO:0070013	intracellular organelle lumen
CAGL0D05676g	GO:0005739	mitochondrion
CAGL0D05676g	GO:0005886	plasma membrane
CAGL0D05676g	GO:0016020	membrane
CAGL0D05676g	GO:0043227	membrane-bounded organelle
CAGL0D05676g	GO:0043231	intracellular membrane-bounded organelle
CAGL0D05698g	GO:0016021	integral component of membrane
CAGL0D05698g	GO:0030176	integral component of endoplasmic reticulum membrane
CAGL0D05698g	GO:0031224	intrinsic component of membrane
CAGL0D05698g	GO:0031227	intrinsic component of endoplasmic reticulum membrane
CAGL0D05698g	GO:0031300	intrinsic component of organelle membrane
CAGL0D05698g	GO:0031301	integral component of organelle membrane
CAGL0D05698g	GO:0032865	ERMES complex
CAGL0D05698g	GO:0098796	membrane protein complex
CAGL0D05698g	GO:0098798	mitochondrial protein-containing complex
CAGL0D05698g	GO:0098799	outer mitochondrial membrane protein complex
CAGL0D05698g	GO:0140534	endoplasmic reticulum protein-containing complex
CAGL0D05720g	GO:0016020	membrane
CAGL0D05742g	GO:0005783	endoplasmic reticulum
CAGL0D05742g	GO:0016021	integral component of membrane
CAGL0D05742g	GO:0031224	intrinsic component of membrane
CAGL0D05742g	GO:0043227	membrane-bounded organelle
CAGL0D05742g	GO:0043231	intracellular membrane-bounded organelle
CAGL0D05764g	GO:0005825	half bridge of spindle pole body
CAGL0D05786g	GO:0005634	nucleus
CAGL0D05786g	GO:0043227	membrane-bounded organelle
CAGL0D05786g	GO:0043231	intracellular membrane-bounded organelle
CAGL0D05808g	GO:0005741	mitochondrial outer membrane
CAGL0D05808g	GO:0005777	peroxisome
CAGL0D05808g	GO:0005829	cytosol
CAGL0D05808g	GO:0016020	membrane
CAGL0D05808g	GO:0019867	outer membrane
CAGL0D05808g	GO:0031090	organelle membrane
CAGL0D05808g	GO:0031966	mitochondrial membrane
CAGL0D05808g	GO:0031968	organelle outer membrane
CAGL0D05808g	GO:0032153	cell division site
CAGL0D05808g	GO:0042579	microbody
CAGL0D05808g	GO:0043227	membrane-bounded organelle
CAGL0D05808g	GO:0043231	intracellular membrane-bounded organelle
CAGL0D05808g	GO:0098588	bounding membrane of organelle
CAGL0D05852g	GO:0000329	fungal-type vacuole membrane
CAGL0D05852g	GO:0005774	vacuolar membrane
CAGL0D05852g	GO:0016020	membrane
CAGL0D05852g	GO:0031090	organelle membrane
CAGL0D05852g	GO:0098588	bounding membrane of organelle
CAGL0D05852g	GO:0098852	lytic vacuole membrane
CAGL0D05874g	GO:0005634	nucleus
CAGL0D05874g	GO:0005732	sno(s)RNA-containing ribonucleoprotein complex
CAGL0D05874g	GO:0030684	preribosome
CAGL0D05874g	GO:0032040	small-subunit processome
CAGL0D05874g	GO:0034457	Mpp10 complex
CAGL0D05874g	GO:0043227	membrane-bounded organelle
CAGL0D05874g	GO:0043231	intracellular membrane-bounded organelle
CAGL0D05874g	GO:0140513	nuclear protein-containing complex
CAGL0D05874g	GO:1990904	ribonucleoprotein complex
CAGL0D05896g	GO:0005844	polysome
CAGL0D05896g	GO:0010494	cytoplasmic stress granule
CAGL0D05896g	GO:0035770	ribonucleoprotein granule
CAGL0D05896g	GO:0036464	cytoplasmic ribonucleoprotein granule
CAGL0D05896g	GO:0043228	non-membrane-bounded organelle
CAGL0D05896g	GO:0043232	intracellular non-membrane-bounded organelle
CAGL0D05896g	GO:0099080	supramolecular complex
CAGL0D05896g	GO:1990904	ribonucleoprotein complex
CAGL0D05918g	GO:0005886	plasma membrane
CAGL0D05918g	GO:0016020	membrane
CAGL0D05918g	GO:0016021	integral component of membrane
CAGL0D05918g	GO:0030176	integral component of endoplasmic reticulum membrane
CAGL0D05918g	GO:0031224	intrinsic component of membrane
CAGL0D05918g	GO:0031227	intrinsic component of endoplasmic reticulum membrane
CAGL0D05918g	GO:0031300	intrinsic component of organelle membrane
CAGL0D05918g	GO:0031301	integral component of organelle membrane
CAGL0D05940g	GO:0005783	endoplasmic reticulum
CAGL0D05940g	GO:0005811	lipid droplet
CAGL0D05940g	GO:0005886	plasma membrane
CAGL0D05940g	GO:0016020	membrane
CAGL0D05940g	GO:0016021	integral component of membrane
CAGL0D05940g	GO:0031224	intrinsic component of membrane
CAGL0D05940g	GO:0043227	membrane-bounded organelle
CAGL0D05940g	GO:0043228	non-membrane-bounded organelle
CAGL0D05940g	GO:0043231	intracellular membrane-bounded organelle
CAGL0D05940g	GO:0043232	intracellular non-membrane-bounded organelle
CAGL0D05962g	GO:0016021	integral component of membrane
CAGL0D05962g	GO:0031224	intrinsic component of membrane
CAGL0D05962g	GO:0031300	intrinsic component of organelle membrane
CAGL0D05962g	GO:0031301	integral component of organelle membrane
CAGL0D05962g	GO:0032592	integral component of mitochondrial membrane
CAGL0D05962g	GO:0098573	intrinsic component of mitochondrial membrane
CAGL0D06006g	GO:0000109	nucleotide-excision repair complex
CAGL0D06006g	GO:0000113	nucleotide-excision repair factor 4 complex
CAGL0D06006g	GO:0000151	ubiquitin ligase complex
CAGL0D06006g	GO:0031461	cullin-RING ubiquitin ligase complex
CAGL0D06006g	GO:0031463	Cul3-RING ubiquitin ligase complex
CAGL0D06006g	GO:0140513	nuclear protein-containing complex
CAGL0D06006g	GO:0140535	intracellular protein-containing complex
CAGL0D06006g	GO:1902494	catalytic complex
CAGL0D06006g	GO:1990234	transferase complex
CAGL0D06006g	GO:1990391	DNA repair complex
CAGL0D06028g	GO:0005815	microtubule organizing center
CAGL0D06028g	GO:0005816	spindle pole body
CAGL0D06028g	GO:0150005	enzyme activator complex
CAGL0D06028g	GO:1902773	GTPase activator complex
CAGL0D06028g	GO:1990334	Bfa1-Bub2 complex
CAGL0D06050g	GO:0005887	integral component of plasma membrane
CAGL0D06050g	GO:0005937	mating projection
CAGL0D06050g	GO:0016021	integral component of membrane
CAGL0D06050g	GO:0031224	intrinsic component of membrane
CAGL0D06050g	GO:0031226	intrinsic component of plasma membrane
CAGL0D06050g	GO:0042995	cell projection
CAGL0D06050g	GO:0120025	plasma membrane bounded cell projection
CAGL0D06160g	GO:0005634	nucleus
CAGL0D06160g	GO:0043227	membrane-bounded organelle
CAGL0D06160g	GO:0043231	intracellular membrane-bounded organelle
CAGL0D06204g	GO:0009898	cytoplasmic side of plasma membrane
CAGL0D06204g	GO:0098552	side of membrane
CAGL0D06204g	GO:0098562	cytoplasmic side of membrane
CAGL0D06270g	GO:0005829	cytosol
CAGL0D06270g	GO:0019898	extrinsic component of membrane
CAGL0D06270g	GO:0031312	extrinsic component of organelle membrane
CAGL0D06270g	GO:0042406	extrinsic component of endoplasmic reticulum membrane
CAGL0D06270g	GO:0043541	UDP-N-acetylglucosamine transferase complex
CAGL0D06270g	GO:0098796	membrane protein complex
CAGL0D06270g	GO:0140534	endoplasmic reticulum protein-containing complex
CAGL0D06292g	GO:0005634	nucleus
CAGL0D06292g	GO:0005737	cytoplasm
CAGL0D06292g	GO:0008540	proteasome regulatory particle, base subcomplex
CAGL0D06292g	GO:0034515	proteasome storage granule
CAGL0D06292g	GO:0043227	membrane-bounded organelle
CAGL0D06292g	GO:0043228	non-membrane-bounded organelle
CAGL0D06292g	GO:0043231	intracellular membrane-bounded organelle
CAGL0D06292g	GO:0043232	intracellular non-membrane-bounded organelle
CAGL0D06314g	GO:0000932	P-body
CAGL0D06314g	GO:0010494	cytoplasmic stress granule
CAGL0D06314g	GO:0016281	eukaryotic translation initiation factor 4F complex
CAGL0D06314g	GO:0035770	ribonucleoprotein granule
CAGL0D06314g	GO:0036464	cytoplasmic ribonucleoprotein granule
CAGL0D06314g	GO:0043228	non-membrane-bounded organelle
CAGL0D06314g	GO:0043232	intracellular non-membrane-bounded organelle
CAGL0D06314g	GO:0099080	supramolecular complex
CAGL0D06402g	GO:0005618	cell wall
CAGL0D06402g	GO:0009277	fungal-type cell wall
CAGL0D06402g	GO:0030312	external encapsulating structure
CAGL0D06402g	GO:0030446	hyphal cell wall
CAGL0D06424g	GO:0005829	cytosol
CAGL0D06424g	GO:0009295	nucleoid
CAGL0D06424g	GO:0030312	external encapsulating structure
CAGL0D06424g	GO:0031012	extracellular matrix
CAGL0D06424g	GO:0042645	mitochondrial nucleoid
CAGL0D06424g	GO:0043228	non-membrane-bounded organelle
CAGL0D06424g	GO:0043232	intracellular non-membrane-bounded organelle
CAGL0D06424g	GO:0062039	biofilm matrix
CAGL0D06424g	GO:0062040	fungal biofilm matrix
CAGL0D06446g	GO:0005886	plasma membrane
CAGL0D06446g	GO:0016020	membrane
CAGL0D06512g	GO:0005622	intracellular anatomical structure
CAGL0D06556g	GO:0005634	nucleus
CAGL0D06556g	GO:0005737	cytoplasm
CAGL0D06556g	GO:0043227	membrane-bounded organelle
CAGL0D06556g	GO:0043231	intracellular membrane-bounded organelle
CAGL0D06578g	GO:0005758	mitochondrial intermembrane space
CAGL0D06578g	GO:0005829	cytosol
CAGL0D06578g	GO:0031970	organelle envelope lumen
CAGL0D06578g	GO:0031974	membrane-enclosed lumen
CAGL0D06578g	GO:0043233	organelle lumen
CAGL0D06578g	GO:0070013	intracellular organelle lumen
CAGL0D06600g	GO:0005634	nucleus
CAGL0D06600g	GO:0005737	cytoplasm
CAGL0D06600g	GO:0043227	membrane-bounded organelle
CAGL0D06600g	GO:0043231	intracellular membrane-bounded organelle
CAGL0D06622g	GO:0000131	incipient cellular bud site
CAGL0D06622g	GO:0000133	polarisome
CAGL0D06622g	GO:0030427	site of polarized growth
CAGL0D06622g	GO:0031560	cellular bud neck polarisome
CAGL0D06622g	GO:0031561	cellular bud tip polarisome
CAGL0D06622g	GO:0031562	hyphal tip polarisome
CAGL0D06622g	GO:0043332	mating projection tip
CAGL0D06622g	GO:0051286	cell tip
CAGL0D06622g	GO:0060187	cell pole
CAGL0D06622g	GO:0140535	intracellular protein-containing complex
CAGL0D06644g	GO:0005815	microtubule organizing center
CAGL0D06644g	GO:0005816	spindle pole body
CAGL0D06688g	GO:0009295	nucleoid
CAGL0D06688g	GO:0042645	mitochondrial nucleoid
CAGL0D06688g	GO:0043228	non-membrane-bounded organelle
CAGL0D06688g	GO:0043232	intracellular non-membrane-bounded organelle
CAGL0E00341g	GO:0005634	nucleus
CAGL0E00341g	GO:0043227	membrane-bounded organelle
CAGL0E00341g	GO:0043231	intracellular membrane-bounded organelle
CAGL0E00385g	GO:0005739	mitochondrion
CAGL0E00385g	GO:0016021	integral component of membrane
CAGL0E00385g	GO:0031224	intrinsic component of membrane
CAGL0E00385g	GO:0043227	membrane-bounded organelle
CAGL0E00385g	GO:0043231	intracellular membrane-bounded organelle
CAGL0E00429g	GO:0005802	trans-Golgi network
CAGL0E00429g	GO:0010008	endosome membrane
CAGL0E00429g	GO:0012506	vesicle membrane
CAGL0E00429g	GO:0016020	membrane
CAGL0E00429g	GO:0030659	cytoplasmic vesicle membrane
CAGL0E00429g	GO:0031090	organelle membrane
CAGL0E00429g	GO:0031902	late endosome membrane
CAGL0E00429g	GO:0031984	organelle subcompartment
CAGL0E00429g	GO:0098588	bounding membrane of organelle
CAGL0E00429g	GO:0098791	Golgi apparatus subcompartment
CAGL0E00429g	GO:1990351	transporter complex
CAGL0E00429g	GO:1990530	Cdc50p-Drs2p complex
CAGL0E00429g	GO:1990531	phospholipid-translocating ATPase complex
CAGL0E00451g	GO:0005634	nucleus
CAGL0E00451g	GO:0005737	cytoplasm
CAGL0E00451g	GO:0030015	CCR4-NOT core complex
CAGL0E00451g	GO:0043227	membrane-bounded organelle
CAGL0E00451g	GO:0043231	intracellular membrane-bounded organelle
CAGL0E00473g	GO:0032300	mismatch repair complex
CAGL0E00473g	GO:0032302	MutSbeta complex
CAGL0E00473g	GO:0035861	site of double-strand break
CAGL0E00473g	GO:0090734	site of DNA damage
CAGL0E00473g	GO:0140513	nuclear protein-containing complex
CAGL0E00473g	GO:1990391	DNA repair complex
CAGL0E00495g	GO:0030312	external encapsulating structure
CAGL0E00495g	GO:0031012	extracellular matrix
CAGL0E00495g	GO:0062039	biofilm matrix
CAGL0E00495g	GO:0062040	fungal biofilm matrix
CAGL0E00539g	GO:0005635	nuclear envelope
CAGL0E00539g	GO:0005730	nucleolus
CAGL0E00539g	GO:0031967	organelle envelope
CAGL0E00539g	GO:0031975	envelope
CAGL0E00539g	GO:0033551	monopolin complex
CAGL0E00539g	GO:0043228	non-membrane-bounded organelle
CAGL0E00539g	GO:0043232	intracellular non-membrane-bounded organelle
CAGL0E00561g	GO:0000790	chromatin
CAGL0E00561g	GO:0005667	transcription regulator complex
CAGL0E00561g	GO:0017053	transcription repressor complex
CAGL0E00583g	GO:0005739	mitochondrion
CAGL0E00583g	GO:0043227	membrane-bounded organelle
CAGL0E00583g	GO:0043231	intracellular membrane-bounded organelle
CAGL0E00605g	GO:0000123	histone acetyltransferase complex
CAGL0E00605g	GO:0005671	Ada2/Gcn5/Ada3 transcription activator complex
CAGL0E00605g	GO:0031248	protein acetyltransferase complex
CAGL0E00605g	GO:0140513	nuclear protein-containing complex
CAGL0E00605g	GO:0140535	intracellular protein-containing complex
CAGL0E00605g	GO:1902493	acetyltransferase complex
CAGL0E00605g	GO:1902494	catalytic complex
CAGL0E00605g	GO:1902562	H4 histone acetyltransferase complex
CAGL0E00605g	GO:1990234	transferase complex
CAGL0E00627g	GO:0016592	mediator complex
CAGL0E00627g	GO:0140513	nuclear protein-containing complex
CAGL0E00649g	GO:0000329	fungal-type vacuole membrane
CAGL0E00649g	GO:0005743	mitochondrial inner membrane
CAGL0E00649g	GO:0005758	mitochondrial intermembrane space
CAGL0E00649g	GO:0005759	mitochondrial matrix
CAGL0E00649g	GO:0005774	vacuolar membrane
CAGL0E00649g	GO:0016020	membrane
CAGL0E00649g	GO:0019866	organelle inner membrane
